#Step   Etot   PotE Ktot  T
0 0.818303 -2.635729  3.454032 3.45
94 0.818102 -1.612512  2.430614 2.43
95 0.818147 -1.588699  2.406846 2.41
96 0.818189 -1.562835  2.381025 2.38
97 0.818227 -1.535796  2.354023 2.35
98 0.818260 -1.508391  2.326651 2.33
99 0.818292 -1.481367  2.299659 2.30
100 0.818321 -1.455431  2.273752 2.27
101 0.818343 -1.431231  2.249574 2.25
102 0.818352 -1.409277  2.227628 2.23
103 0.818343 -1.389849  2.208191 2.21
104 0.818321 -1.372954  2.191274 2.19
105 0.818294 -1.358383  2.176677 2.18
106 0.818275 -1.345845  2.164120 2.16
107 0.818268 -1.335124  2.153392 2.15
108 0.818274 -1.326174  2.144449 2.14
109 0.818286 -1.319123  2.137409 2.14
110 0.818290 -1.314156  2.132447 2.13
111 0.818275 -1.311345  2.129621 2.13
112 0.818235 -1.310475  2.128710 2.13
113 0.818172 -1.310962  2.129135 2.13
114 0.818101 -1.311916  2.130017 2.13
115 0.818038 -1.312328  2.130366 2.13
116 0.818001 -1.311340  2.129341 2.13
117 0.817999 -1.308486  2.126484 2.13
118 0.818030 -1.303828  2.121857 2.12
119 0.818084 -1.297938  2.116022 2.12
120 0.818144 -1.291742  2.109886 2.11
121 0.818196 -1.286275  2.104472 2.10
122 0.818231 -1.282452  2.100683 2.10
123 0.818251 -1.280932  2.099183 2.10
124 0.818266 -1.282143  2.100409 2.10
125 0.818290 -1.286417  2.104707 2.10
126 0.818330 -1.294167  2.112497 2.11
127 0.818383 -1.305986  2.124369 2.12
128 0.818435 -1.322589  2.141024 2.14
129 0.818465 -1.344604  2.163069 2.16
130 0.818455 -1.372273  2.190728 2.19
131 0.818397 -1.405206  2.223602 2.22
132 0.818296 -1.442265  2.260561 2.26
133 0.818170 -1.481667  2.299837 2.30
134 0.818041 -1.521245  2.339286 2.34
135 0.817927 -1.558776  2.376702 2.38
136 0.817837 -1.592260  2.410097 2.41
137 0.817776 -1.620096  2.437872 2.44
138 0.817741 -1.641141  2.458882 2.46
139 0.817731 -1.654708  2.472439 2.47
140 0.817744 -1.660544  2.478288 2.48
141 0.817781 -1.658819  2.476600 2.48
142 0.817844 -1.650133  2.467978 2.47
143 0.817934 -1.635536  2.453470 2.45
144 0.818048 -1.616519  2.434567 2.43
145 0.818180 -1.594972  2.413152 2.41
146 0.818318 -1.573064  2.391382 2.39
147 0.818446 -1.553048  2.371494 2.37
148 0.818545 -1.537006  2.355551 2.36
149 0.818600 -1.526573  2.345173 2.35
150 0.818600 -1.522681  2.341281 2.34
151 0.818539 -1.525393  2.343932 2.34
152 0.818425 -1.533841  2.352266 2.35
153 0.818272 -1.546323  2.364596 2.36
154 0.818105 -1.560548  2.378653 2.38
155 0.817949 -1.573988  2.391937 2.39
156 0.817829 -1.584286  2.402115 2.40
157 0.817764 -1.589641  2.407405 2.41
158 0.817761 -1.589083  2.406844 2.41
159 0.817813 -1.582592  2.400405 2.40
160 0.817901 -1.570999  2.388900 2.39
161 0.817993 -1.555686  2.373679 2.37
162 0.818060 -1.538142  2.356201 2.36
163 0.818084 -1.519526  2.337610 2.34
164 0.818067 -1.500418  2.318485 2.32
165 0.818026 -1.480832  2.298858 2.30
166 0.817987 -1.460471  2.278459 2.28
167 0.817981 -1.439119  2.257100 2.26
168 0.818032 -1.417064  2.235097 2.24
169 0.818156 -1.395475  2.213631 2.21
170 0.818337 -1.376549  2.194886 2.19
171 0.818520 -1.363225  2.181746 2.18
172 0.818634 -1.358354  2.176988 2.18
173 0.818631 -1.363634  2.182265 2.18
174 0.818523 -1.378938  2.197461 2.20
175 0.818364 -1.402460  2.220823 2.22
176 0.818208 -1.431493  2.249701 2.25
177 0.818085 -1.463255  2.281340 2.28
178 0.817998 -1.495361  2.313359 2.31
179 0.817942 -1.525951  2.343894 2.34
180 0.817911 -1.553659  2.371570 2.37
181 0.817895 -1.577536  2.395431 2.40
182 0.817886 -1.596950  2.414836 2.41
183 0.817872 -1.611447  2.429319 2.43
184 0.817845 -1.620600  2.438445 2.44
185 0.817801 -1.623892  2.441692 2.44
186 0.817743 -1.620678  2.438422 2.44
187 0.817685 -1.610256  2.427941 2.43
188 0.817649 -1.592057  2.409706 2.41
189 0.817665 -1.565979  2.383644 2.38
190 0.817768 -1.532826  2.350594 2.35
191 0.817978 -1.494762  2.312739 2.31
192 0.818276 -1.455527  2.273802 2.27
193 0.818589 -1.420071  2.238660 2.24
194 0.818812 -1.393419  2.212231 2.21
195 0.818864 -1.379103  2.197967 2.20
196 0.818745 -1.378014  2.196759 2.20
197 0.818524 -1.388373  2.206896 2.21
198 0.818282 -1.406708  2.224990 2.22
199 0.818074 -1.429086  2.247159 2.25
200 0.817917 -1.451963  2.269880 2.27
201 0.817812 -1.472548  2.290360 2.29
202 0.817754 -1.488863  2.306617 2.31
203 0.817743 -1.499721  2.317464 2.32
204 0.817775 -1.504708  2.322483 2.32
205 0.817849 -1.504157  2.322006 2.32
206 0.817955 -1.499082  2.317037 2.32
207 0.818077 -1.491030  2.309107 2.31
208 0.818194 -1.481822  2.300016 2.30
209 0.818289 -1.473244  2.291534 2.29
210 0.818349 -1.466755  2.285104 2.29
211 0.818372 -1.463286  2.281658 2.28
212 0.818360 -1.463191  2.281551 2.28
213 0.818324 -1.466291  2.284614 2.28
214 0.818271 -1.471995  2.290266 2.29
215 0.818214 -1.479448  2.297662 2.30
216 0.818163 -1.487701  2.305864 2.31
217 0.818124 -1.495873  2.313997 2.31
218 0.818100 -1.503268  2.321369 2.32
219 0.818089 -1.509426  2.327516 2.33
220 0.818085 -1.514089  2.332174 2.33
221 0.818084 -1.517132  2.335215 2.34
222 0.818082 -1.518500  2.336582 2.34
223 0.818081 -1.518172  2.336253 2.34
224 0.818081 -1.516160  2.334241 2.33
225 0.818081 -1.512512  2.330593 2.33
226 0.818078 -1.507294  2.325371 2.33
227 0.818066 -1.500537  2.318604 2.32
228 0.818043 -1.492177  2.310220 2.31
229 0.818011 -1.482012  2.300023 2.30
230 0.817978 -1.469748  2.287726 2.29
231 0.817959 -1.455123  2.273082 2.27
232 0.817974 -1.438144  2.256119 2.26
233 0.818043 -1.419368  2.237411 2.24
234 0.818174 -1.400164  2.218338 2.22
235 0.818353 -1.382803  2.201156 2.20
236 0.818537 -1.370196  2.188733 2.19
237 0.818663 -1.365221  2.183885 2.18
238 0.818683 -1.369807  2.188490 2.19
239 0.818588 -1.384224  2.202812 2.20
240 0.818412 -1.406957  2.225370 2.23
241 0.818206 -1.435196  2.253403 2.25
242 0.818011 -1.465591  2.283603 2.28
243 0.817848 -1.494894  2.312742 2.31
244 0.817723 -1.520318  2.338041 2.34
245 0.817638 -1.539691  2.357329 2.36
246 0.817598 -1.551518  2.369116 2.37
247 0.817608 -1.555057  2.372665 2.37
248 0.817674 -1.550401  2.368075 2.37
249 0.817793 -1.538538  2.356331 2.36
250 0.817955 -1.521308  2.339264 2.34
251 0.818140 -1.501233  2.319373 2.32
252 0.818319 -1.481178  2.299498 2.30
253 0.818463 -1.463922  2.282385 2.28
254 0.818550 -1.451702  2.270252 2.27
255 0.818569 -1.445873  2.264442 2.26
256 0.818526 -1.446745  2.265271 2.27
257 0.818438 -1.453656  2.272093 2.27
258 0.818328 -1.465208  2.283536 2.28
259 0.818218 -1.479622  2.297840 2.30
260 0.818124 -1.495074  2.313198 2.31
261 0.818055 -1.509957  2.328012 2.33
262 0.818010 -1.523023  2.341033 2.34
263 0.817986 -1.533401  2.351387 2.35
264 0.817977 -1.540555  2.358532 2.36
265 0.817980 -1.544223  2.362202 2.36
266 0.817995 -1.544371  2.362366 2.36
267 0.818028 -1.541211  2.359239 2.36
268 0.818080 -1.535235  2.353315 2.35
269 0.818151 -1.527253  2.345404 2.35
270 0.818237 -1.518376  2.336613 2.34
271 0.818325 -1.509926  2.328251 2.33
272 0.818399 -1.503246  2.321645 2.32
273 0.818443 -1.499464  2.317907 2.32
274 0.818446 -1.499248  2.317694 2.32
275 0.818404 -1.502643  2.321047 2.32
276 0.818324 -1.509027  2.327350 2.33
277 0.818217 -1.517197  2.335415 2.34
278 0.818101 -1.525567  2.343669 2.34
279 0.817989 -1.532401  2.350391 2.35
280 0.817892 -1.536038  2.353931 2.35
281 0.817820 -1.535071  2.352891 2.35
282 0.817777 -1.528483  2.346259 2.35
283 0.817768 -1.515741  2.333509 2.33
284 0.817798 -1.496878  2.314676 2.31
285 0.817868 -1.472536  2.290404 2.29
286 0.817972 -1.443977  2.261950 2.26
287 0.818102 -1.413002  2.231105 2.23
288 0.818241 -1.381781  2.200022 2.20
289 0.818369 -1.352593  2.170962 2.17
290 0.818468 -1.327527  2.145995 2.15
291 0.818525 -1.308192  2.126717 2.13
292 0.818535 -1.295518  2.114053 2.11
293 0.818503 -1.289677  2.108179 2.11
294 0.818442 -1.290156  2.108598 2.11
295 0.818370 -1.295959  2.114329 2.11
296 0.818302 -1.305872  2.124174 2.12
297 0.818249 -1.318702  2.136951 2.14
298 0.818214 -1.333445  2.151659 2.15
299 0.818196 -1.349366  2.167562 2.17
300 0.818194 -1.365996  2.184190 2.18
301 0.818201 -1.383106  2.201307 2.20
302 0.818215 -1.400643  2.218858 2.22
303 0.818229 -1.418662  2.236891 2.24
304 0.818239 -1.437248  2.255487 2.26
305 0.818239 -1.456433  2.274671 2.27
306 0.818226 -1.476120  2.294345 2.29
307 0.818196 -1.496023  2.314219 2.31
308 0.818150 -1.515625  2.333775 2.33
309 0.818088 -1.534164  2.352252 2.35
310 0.818017 -1.550671  2.368687 2.37
311 0.817943 -1.564046  2.381989 2.38
312 0.817878 -1.573190  2.391068 2.39
313 0.817830 -1.577154  2.394984 2.39
314 0.817808 -1.575291  2.393099 2.39
315 0.817819 -1.567382  2.385200 2.39
316 0.817866 -1.553732  2.371597 2.37
317 0.817950 -1.535221  2.353171 2.35
318 0.818068 -1.513310  2.331377 2.33
319 0.818209 -1.489972  2.308182 2.31
320 0.818357 -1.467533  2.285891 2.29
321 0.818488 -1.448388  2.266877 2.27
322 0.818579 -1.434647  2.253226 2.25
323 0.818613 -1.427782  2.246395 2.25
324 0.818591 -1.428399  2.246990 2.25
325 0.818525 -1.436218  2.254743 2.25
326 0.818435 -1.450246  2.268681 2.27
327 0.818341 -1.469078  2.287419 2.29
328 0.818258 -1.491194  2.309453 2.31
329 0.818193 -1.515193  2.333386 2.33
330 0.818144 -1.539897  2.358041 2.36
331 0.818104 -1.564351  2.382455 2.38
332 0.818063 -1.587737  2.405799 2.41
333 0.818014 -1.609246  2.427261 2.43
334 0.817954 -1.627994  2.445949 2.45
335 0.817884 -1.642975  2.460859 2.46
336 0.817808 -1.653090  2.470898 2.47
337 0.817733 -1.657221  2.474954 2.47
338 0.817669 -1.654346  2.472015 2.47
339 0.817628 -1.643692  2.461320 2.46
340 0.817627 -1.624936  2.442563 2.44
341 0.817681 -1.598441  2.416122 2.42
342 0.817798 -1.565461  2.383259 2.38
343 0.817967 -1.528211  2.346178 2.35
344 0.818158 -1.489680  2.307838 2.31
345 0.818327 -1.453151  2.271478 2.27
346 0.818436 -1.421538  2.239973 2.24
347 0.818474 -1.396819  2.215293 2.22
348 0.818467 -1.379876  2.198343 2.20
349 0.818453 -1.370808  2.189261 2.19
350 0.818461 -1.369478  2.187939 2.19
351 0.818492 -1.375925  2.194417 2.19
352 0.818524 -1.390385  2.208909 2.21
353 0.818529 -1.413008  2.231537 2.23
354 0.818490 -1.443486  2.261976 2.26
355 0.818403 -1.480808  2.299211 2.30
356 0.818277 -1.523230  2.341507 2.34
357 0.818128 -1.568412  2.386540 2.39
358 0.817975 -1.613674  2.431649 2.43
359 0.817840 -1.656311  2.474151 2.47
360 0.817741 -1.693923  2.511664 2.51
361 0.817692 -1.724698  2.542390 2.54
362 0.817697 -1.747621  2.565318 2.57
363 0.817756 -1.762557  2.580313 2.58
364 0.817855 -1.770211  2.588067 2.59
365 0.817977 -1.771953  2.589930 2.59
366 0.818097 -1.769522  2.587619 2.59
367 0.818192 -1.764668  2.582860 2.58
368 0.818245 -1.758803  2.577048 2.58
369 0.818252 -1.752748  2.571000 2.57
370 0.818220 -1.746667  2.564886 2.56
371 0.818165 -1.740167  2.558332 2.56
372 0.818109 -1.732546  2.550655 2.55
373 0.818071 -1.723095  2.541166 2.54
374 0.818066 -1.711396  2.529462 2.53
375 0.818105 -1.697557  2.515662 2.52
376 0.818183 -1.682336  2.500519 2.50
377 0.818282 -1.667075  2.485357 2.49
378 0.818369 -1.653401  2.471770 2.47
379 0.818408 -1.642737  2.461145 2.46
380 0.818379 -1.635771  2.454150 2.45
381 0.818293 -1.632183  2.450475 2.45
382 0.818180 -1.630768  2.448949 2.45
383 0.818080 -1.629904  2.447984 2.45
384 0.818016 -1.628099  2.446115 2.45
385 0.817996 -1.624370  2.442366 2.44
386 0.818010 -1.618360  2.436370 2.44
387 0.818040 -1.610211  2.428251 2.43
388 0.818068 -1.600323  2.418391 2.42
389 0.818081 -1.589094  2.407174 2.41
390 0.818073 -1.576735  2.394808 2.39
391 0.818047 -1.563203  2.381250 2.38
392 0.818009 -1.548230  2.366239 2.37
393 0.817971 -1.531447  2.349418 2.35
394 0.817948 -1.512559  2.330508 2.33
395 0.817963 -1.491592  2.309555 2.31
396 0.818043 -1.469217  2.287259 2.29
397 0.818207 -1.447118  2.265325 2.27
398 0.818443 -1.428210  2.246653 2.25
399 0.818688 -1.416364  2.235053 2.24
400 0.818838 -1.415400  2.234238 2.23
401 0.818810 -1.427561  2.246371 2.25
402 0.818609 -1.452355  2.270964 2.27
403 0.818321 -1.486607  2.304928 2.30
404 0.818052 -1.525701  2.343753 2.34
405 0.817865 -1.565125  2.382990 2.38
406 0.817772 -1.601477  2.419249 2.42
407 0.817753 -1.632732  2.450485 2.45
408 0.817781 -1.658018  2.475798 2.48
409 0.817831 -1.677251  2.495082 2.50
410 0.817884 -1.690785  2.508669 2.51
411 0.817925 -1.699113  2.517038 2.52
412 0.817943 -1.702639  2.520581 2.52
413 0.817931 -1.701498  2.519429 2.52
414 0.817892 -1.695475  2.513366 2.51
415 0.817833 -1.684019  2.501852 2.50
416 0.817768 -1.666374  2.484142 2.48
417 0.817712 -1.641774  2.459485 2.46
418 0.817679 -1.609668  2.427347 2.43
419 0.817683 -1.569948  2.387631 2.39
420 0.817734 -1.523133  2.340868 2.34
421 0.817838 -1.470517  2.288355 2.29
422 0.817991 -1.414220  2.232211 2.23
423 0.818182 -1.357127  2.175309 2.18
424 0.818386 -1.302658  2.121044 2.12
425 0.818571 -1.254373  2.072943 2.07
426 0.818701 -1.215453  2.034154 2.03
427 0.818744 -1.188133  2.006877 2.01
428 0.818687 -1.173207  1.991894 1.99
429 0.818544 -1.169833  1.988377 1.99
430 0.818358 -1.175768  1.994126 1.99
431 0.818178 -1.188003  2.006181 2.01
432 0.818041 -1.203516  2.021557 2.02
433 0.817962 -1.219854  2.037817 2.04
434 0.817937 -1.235405  2.053342 2.05
435 0.817949 -1.249371  2.067321 2.07
436 0.817978 -1.261568  2.079546 2.08
437 0.818002 -1.272118  2.090120 2.09
438 0.818005 -1.281153  2.099158 2.10
439 0.817983 -1.288587  2.106570 2.11
440 0.817943 -1.294047  2.111990 2.11
441 0.817905 -1.296987  2.114893 2.11
442 0.817899 -1.296989  2.114888 2.11
443 0.817949 -1.294160  2.112109 2.11
444 0.818065 -1.289473  2.107538 2.11
445 0.818226 -1.284850  2.103076 2.10
446 0.818380 -1.282809  2.101189 2.10
447 0.818469 -1.285692  2.104161 2.10
448 0.818464 -1.294821  2.113285 2.11
449 0.818378 -1.310055  2.128433 2.13
450 0.818258 -1.329993  2.148251 2.15
451 0.818145 -1.352630  2.170775 2.17
452 0.818057 -1.375995  2.194053 2.19
453 0.817993 -1.398470  2.216463 2.22
454 0.817943 -1.418804  2.236746 2.24
455 0.817901 -1.436007  2.253908 2.25
456 0.817875 -1.449307  2.267182 2.27
457 0.817875 -1.458237  2.276112 2.28
458 0.817914 -1.462800  2.280714 2.28
459 0.817991 -1.463603  2.281594 2.28
460 0.818092 -1.461835  2.279928 2.28
461 0.818194 -1.459052  2.277245 2.28
462 0.818269 -1.456804  2.275073 2.28
463 0.818303 -1.456254  2.274557 2.27
464 0.818296 -1.457943  2.276239 2.28
465 0.818262 -1.461789  2.280050 2.28
466 0.818218 -1.467273  2.285491 2.29
467 0.818177 -1.473698  2.291875 2.29
468 0.818143 -1.480379  2.298523 2.30
469 0.818115 -1.486721  2.304835 2.30
470 0.818086 -1.492196  2.310281 2.31
471 0.818054 -1.496292  2.314346 2.31
472 0.818017 -1.498470  2.316487 2.32
473 0.817977 -1.498155  2.316132 2.32
474 0.817939 -1.494764  2.312702 2.31
475 0.817907 -1.487774  2.305681 2.31
476 0.817891 -1.476815  2.294705 2.29
477 0.817898 -1.461784  2.279682 2.28
478 0.817938 -1.442980  2.260918 2.26
479 0.818016 -1.421219  2.239235 2.24
480 0.818131 -1.397899  2.216030 2.22
481 0.818267 -1.374947  2.193214 2.19
482 0.818398 -1.354576  2.172974 2.17
483 0.818490 -1.338875  2.157364 2.16
484 0.818514 -1.329291  2.147805 2.15
485 0.818462 -1.326229  2.144690 2.14
486 0.818349 -1.328923  2.147272 2.15
487 0.818206 -1.335667  2.153873 2.15
488 0.818070 -1.344278  2.162348 2.16
489 0.817966 -1.352630  2.170596 2.17
490 0.817912 -1.359079  2.176990 2.18
491 0.817913 -1.362730  2.180643 2.18
492 0.817968 -1.363544  2.181512 2.18
493 0.818066 -1.362308  2.180374 2.18
494 0.818194 -1.360492  2.178685 2.18
495 0.818330 -1.360013  2.178343 2.18
496 0.818452 -1.362917  2.181369 2.18
497 0.818538 -1.371026  2.189564 2.19
498 0.818573 -1.385604  2.204177 2.20
499 0.818550 -1.407115  2.225665 2.23
500 0.818471 -1.435105  2.253576 2.25
501 0.818348 -1.468243  2.286591 2.29
502 0.818200 -1.504499  2.322699 2.32
503 0.818048 -1.541429  2.359477 2.36
504 0.817913 -1.576506  2.394419 2.39
505 0.817809 -1.607439  2.425247 2.43
506 0.817744 -1.632412  2.450157 2.45
507 0.817721 -1.650229  2.467950 2.47
508 0.817735 -1.660347  2.478083 2.48
509 0.817782 -1.662847  2.480629 2.48
510 0.817858 -1.658361  2.476218 2.48
511 0.817957 -1.648007  2.465964 2.47
512 0.818077 -1.633315  2.451392 2.45
513 0.818210 -1.616152  2.434362 2.43
514 0.818344 -1.598594  2.416938 2.42
515 0.818464 -1.582738  2.401202 2.40
516 0.818552 -1.570449  2.389001 2.39
517 0.818596 -1.563101  2.381698 2.38
518 0.818593 -1.561395  2.379988 2.38
519 0.818548 -1.565298  2.383847 2.38
520 0.818476 -1.574144  2.392621 2.39
521 0.818392 -1.586830  2.405222 2.41
522 0.818310 -1.602047  2.420357 2.42
523 0.818237 -1.618490  2.436727 2.44
524 0.818176 -1.634988  2.453164 2.45
525 0.818129 -1.650566  2.468695 2.47
526 0.818092 -1.664460  2.482553 2.48
527 0.818065 -1.676093  2.494158 2.49
528 0.818049 -1.685064  2.503112 2.50
529 0.818046 -1.691165  2.509211 2.51
530 0.818059 -1.694422  2.512481 2.51
531 0.818086 -1.695120  2.513207 2.51
532 0.818119 -1.693772  2.511891 2.51
533 0.818141 -1.690970  2.509111 2.51
534 0.818135 -1.687162  2.505297 2.51
535 0.818097 -1.682419  2.500516 2.50
536 0.818037 -1.676367  2.494404 2.49
537 0.817986 -1.668365  2.486351 2.49
538 0.817979 -1.657931  2.475910 2.48
539 0.818040 -1.645239  2.463279 2.46
540 0.818161 -1.631431  2.449592 2.45
541 0.818296 -1.618464  2.436759 2.44
542 0.818374 -1.608405  2.426779 2.43
543 0.818344 -1.602421  2.420766 2.42
544 0.818208 -1.600045  2.418253 2.42
545 0.818016 -1.599193  2.417209 2.42
546 0.817840 -1.596933  2.414773 2.41
547 0.817728 -1.590511  2.408239 2.41
548 0.817699 -1.578118  2.395817 2.40
549 0.817749 -1.559216  2.376965 2.38
550 0.817861 -1.534507  2.352367 2.35
551 0.818012 -1.505690  2.323703 2.32
552 0.818178 -1.475126  2.293304 2.29
553 0.818332 -1.445430  2.263762 2.26
554 0.818453 -1.419064  2.237517 2.24
555 0.818527 -1.397993  2.216520 2.22
556 0.818552 -1.383468  2.202020 2.20
557 0.818530 -1.375960  2.194490 2.19
558 0.818467 -1.375187  2.193654 2.19
559 0.818370 -1.380195  2.198565 2.20
560 0.818254 -1.389493  2.207747 2.21
561 0.818137 -1.401270  2.219407 2.22
562 0.818041 -1.413688  2.231729 2.23
563 0.817982 -1.425203  2.243185 2.24
564 0.817970 -1.434831  2.252801 2.25
565 0.818002 -1.442293  2.260295 2.26
566 0.818066 -1.447986  2.266052 2.27
567 0.818140 -1.452795  2.270935 2.27
568 0.818196 -1.457774  2.275970 2.28
569 0.818211 -1.463742  2.281954 2.28
570 0.818168 -1.470923  2.289092 2.29
571 0.818067 -1.478705  2.296772 2.30
572 0.817924 -1.485639  2.303563 2.30
573 0.817771 -1.489701  2.307472 2.31
574 0.817646 -1.488765  2.306411 2.31
575 0.817582 -1.481165  2.298747 2.30
576 0.817598 -1.466181  2.283779 2.28
577 0.817688 -1.444307  2.261995 2.26
578 0.817822 -1.417163  2.234985 2.23
579 0.817954 -1.387027  2.204981 2.20
580 0.818045 -1.356152  2.174197 2.17
581 0.818090 -1.326204  2.144294 2.14
582 0.818118 -1.298173  2.116290 2.12
583 0.818169 -1.272756  2.090925 2.09
584 0.818264 -1.250917  2.069182 2.07
585 0.818395 -1.234188  2.052583 2.05
586 0.818528 -1.224530  2.043057 2.04
587 0.818623 -1.223856  2.042479 2.04
588 0.818660 -1.233488  2.052148 2.05
589 0.818635 -1.253811  2.072446 2.07
590 0.818562 -1.284231  2.102793 2.10
591 0.818460 -1.323367  2.141827 2.14
592 0.818347 -1.369340  2.187687 2.19
593 0.818236 -1.420042  2.238278 2.24
594 0.818133 -1.473346  2.291480 2.29
595 0.818042 -1.527228  2.345270 2.35
596 0.817963 -1.579833  2.397796 2.40
597 0.817895 -1.629499  2.447395 2.45
598 0.817838 -1.674761  2.492599 2.49
599 0.817795 -1.714365  2.532160 2.53
600 0.817768 -1.747315  2.565082 2.57
601 0.817759 -1.772913  2.590671 2.59
602 0.817766 -1.790794  2.608560 2.61
603 0.817785 -1.800907  2.618691 2.62
604 0.817807 -1.803444  2.621251 2.62
605 0.817823 -1.798730  2.616553 2.62
606 0.817825 -1.787097  2.604922 2.60
607 0.817812 -1.768780  2.586592 2.59
608 0.817785 -1.743890  2.561675 2.56
609 0.817759 -1.712472  2.530231 2.53
610 0.817757 -1.674717  2.492475 2.49
611 0.817818 -1.631325  2.449143 2.45
612 0.817975 -1.584009  2.401984 2.40
613 0.818238 -1.535942  2.354179 2.35
614 0.818549 -1.491748  2.310297 2.31
615 0.818787 -1.456556  2.275343 2.28
616 0.818834 -1.434187  2.253021 2.25
617 0.818676 -1.425492  2.244169 2.24
618 0.818414 -1.428142  2.246557 2.25
619 0.818181 -1.438061  2.256242 2.26
620 0.818049 -1.451354  2.269403 2.27
621 0.818023 -1.465492  2.283515 2.28
622 0.818066 -1.479476  2.297542 2.30
623 0.818136 -1.493382  2.311518 2.31
624 0.818200 -1.507777  2.325977 2.33
625 0.818239 -1.523238  2.341477 2.34
626 0.818242 -1.540028  2.358269 2.36
627 0.818208 -1.557920  2.376128 2.38
628 0.818146 -1.576178  2.394325 2.39
629 0.818074 -1.593680  2.411754 2.41
630 0.818007 -1.609145  2.427152 2.43
631 0.817958 -1.621386  2.439344 2.44
632 0.817932 -1.629487  2.447420 2.45
